	Run	Cell	Method	Species	CellLine	Layout	SRR	TotalReads	UniqReads	Background	GC.Mean	GC.Median	Spikiness	GenomicDepth	GenomicCoverage
568	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541185	OP-Strand-seq	Human	HG001	PAIRED	SRR16541185	537120	514980	0.008436	0.4520291676831356	0.4473684210526316	0.1753009238423331	0.0132510006372094	0.0116266529753858
569	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541186	OP-Strand-seq	Human	HG001	PAIRED	SRR16541186	543176	522482	0.054856	0.4524690231044025	0.4473684210526316	0.1673603716968347	0.01336216510009903	0.01164953678935826
570	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541187	OP-Strand-seq	Human	HG001	PAIRED	SRR16541187	695046	659862	0.006151	0.4484536026946063	0.4473684210526316	0.1549036936830586	0.01714091405618393	0.0147190770774138
571	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541188	OP-Strand-seq	Human	HG001	PAIRED	SRR16541188	233376	226478	0.005397	0.4551234318843557	0.4473684210526316	0.3150030503543104	0.005704963588537537	0.005109842164459209
572	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541189	OP-Strand-seq	Human	HG001	PAIRED	SRR16541189	1050232	990346	0.008926	0.4491350419532407	0.4473684210526316	0.147379586122042	0.02594720052464724	0.02222480736481502
573	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541190	OP-Strand-seq	Human	HG001	PAIRED	SRR16541190	24648	24274	0.01661	0.4702694954780224	0.4662100456621005	0.555850380895318	0.0006140083706014818	0.0005235882445560667
574	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541191	OP-Strand-seq	Human	HG001	PAIRED	SRR16541191	730	724	0.190057	0.4261266737609223	0.4210526315789473	1.788235294117647	1.763720805431977e-05	1.543547008946592e-05
575	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541192	OP-Strand-seq	Human	HG001	PAIRED	SRR16541192	802154	756932	0.006437999999999999	0.4376777411913901	0.4342105263157895	0.1443533837312088	0.01971474260666496	0.01671203080497013
576	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541193	OP-Strand-seq	Human	HG001	PAIRED	SRR16541193	267860	260688	0.005569	0.4458997878245842	0.4383561643835616	0.2070275250117179	0.006590427119780843	0.00576883764167969
577	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541194	OP-Strand-seq	Human	HG001	PAIRED	SRR16541194	845560	795570	0.004585000000000001	0.4425858368266513	0.4342105263157895	0.1446931786857785	0.02080071003176324	0.01764074892201048
578	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541195	OP-Strand-seq	Human	HG001	PAIRED	SRR16541195	350342	339536	0.01164	0.4483084677094725	0.4473684210526316	0.1884813831766428	0.008619624306411063	0.007574974424657019
579	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541196	OP-Strand-seq	Human	HG001	PAIRED	SRR16541196	402780	390016	0.018156	0.4539785891853573	0.4473684210526316	0.1963862622467929	0.0100207790429128	0.008738236417531886
580	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541197	OP-Strand-seq	Human	HG001	PAIRED	SRR16541197	45550	43994	0.015316	0.4653704706176207	0.4605263157894737	0.4250107025638585	0.001131912792079559	0.001015530592821717
581	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541198	OP-Strand-seq	Human	HG001	PAIRED	SRR16541198	672364	640222	0.004372999999999999	0.4332925636692976	0.4246575342465753	0.1630574666723427	0.01665171918472466	0.01453312726281054
582	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541199	OP-Strand-seq	Human	HG001	PAIRED	SRR16541199	78	72	0.0	0.4182196948516531	0.4078947368421053	2.0	1.884520741481541e-06	1.547825267551285e-06
583	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541200	OP-Strand-seq	Human	HG001	PAIRED	SRR16541200	775896	741134	0.007011	0.4448724709838738	0.4342105263157895	0.152114421145064	0.01908873667719749	0.01646115128560965
584	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541201	OP-Strand-seq	Human	HG001	PAIRED	SRR16541201	561890	540202	0.003095	0.4380758114678153	0.4342105263157895	0.1586545030116367	0.01382343302982084	0.01221803944491964
585	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541202	OP-Strand-seq	Human	HG001	PAIRED	SRR16541202	293958	286246	0.008647	0.4423456533975935	0.4342105263157895	0.1993439722846718	0.007232103649648085	0.006448852238207615
586	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541203	OP-Strand-seq	Human	HG001	PAIRED	SRR16541203	1004362	942346	0.037841	0.4343982900493958	0.4266666666666667	0.1492325159352399	0.02477001053914573	0.02137417790208739
587	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541204	OP-Strand-seq	Human	HG001	PAIRED	SRR16541204	847084	799912	0.141272	0.4477886856462952	0.4473684210526316	0.2390245437052029	0.02095869151334661	0.01805555635458895
588	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541205	OP-Strand-seq	Human	HG001	PAIRED	SRR16541205	604242	578034	0.08905	0.4510185647785382	0.4473684210526316	0.2235364657145972	0.01490384254481796	0.01285849371456437
589	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541206	OP-Strand-seq	Human	HG001	PAIRED	SRR16541206	504036	485936	0.004834000000000001	0.4396230394764863	0.4342105263157895	0.1669966480835027	0.01238342370519274	0.01080662001819977
590	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541207	OP-Strand-seq	Human	HG001	PAIRED	SRR16541207	255806	249590	0.009004	0.4507188417811148	0.4473684210526316	0.2156351076317634	0.006291928147368821	0.005588284345958687
591	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541208	OP-Strand-seq	Human	HG001	PAIRED	SRR16541208	657052	626712	0.005004	0.4417260892707547	0.4342105263157895	0.1887391719629443	0.01645590641882102	0.01436993534920292
592	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541209	OP-Strand-seq	Human	HG001	PAIRED	SRR16541209	1326300	1229074	0.008187	0.4396705707958382	0.4342105263157895	0.125925213715569	0.03263225855085303	0.02752795377476673
593	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541210	OP-Strand-seq	Human	HG001	PAIRED	SRR16541210	1267638	1180512	0.008628	0.4375852941867213	0.4342105263157895	0.1308657055454658	0.03123569233366131	0.02679379625037986
594	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541211	OP-Strand-seq	Human	HG001	PAIRED	SRR16541211	1273222	1197024	0.009615	0.4427706583451248	0.4342105263157895	0.126083272111612	0.0313507607944842	0.02676224913664585
595	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541212	OP-Strand-seq	Human	HG001	PAIRED	SRR16541212	147920	145236	0.007287999999999999	0.4502902230566433	0.4473684210526316	0.2577943567115653	0.003640456159730687	0.003279525568195508
596	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541213	OP-Strand-seq	Human	HG001	PAIRED	SRR16541213	460	454	0.0	0.4328640950544973	0.4266666666666667	1.89237668161435	1.168068946851848e-05	1.082190731445463e-05
597	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541214	OP-Strand-seq	Human	HG001	PAIRED	SRR16541214	40	40	0.0	0.4174940327893426	0.4210526315789473	1.9	1.012521203110514e-06	9.547821032423092e-07
598	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541215	OP-Strand-seq	Human	HG001	PAIRED	SRR16541215	68	66	0.0	0.449826296111341	0.4473684210526316	2.0	1.614260014990003e-06	1.446260103927694e-06
599	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541216	OP-Strand-seq	Human	HG001	PAIRED	SRR16541216	909766	863922	0.012578	0.442545504524586	0.4342105263157895	0.1406887590608583	0.02251566286301256	0.02008008015238888
600	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541217	OP-Strand-seq	Human	HG001	PAIRED	SRR16541217	1112896	1037662	0.041342	0.4308945749917869	0.4210526315789473	0.1446783435607754	0.02746045050615455	0.02399291564618518
601	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541218	OP-Strand-seq	Human	HG001	PAIRED	SRR16541218	1642500	1513970	0.014795	0.4384593828533674	0.4342105263157895	0.1292468433691926	0.0405128008137451	0.0345493761446433
602	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541219	OP-Strand-seq	Human	HG001	PAIRED	SRR16541219	90	88	0.0	0.4498657076136043	0.4502467105263158	1.954545454545454	2.240346640066926e-06	1.996172856286926e-06
603	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541220	OP-Strand-seq	Human	HG001	PAIRED	SRR16541220	44	42	0.0	0.4518773353779337	0.4407894736842105	2.0	1.055303789157438e-06	9.526951478253858e-07
604	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541221	OP-Strand-seq	Human	HG001	PAIRED	SRR16541221	36644	36104	0.183561	0.4572514266016306	0.4520547945205479	0.5101544870682173	0.0009123584735270967	0.0008412705111604459
605	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541222	OP-Strand-seq	Human	HG001	PAIRED	SRR16541222	58	58	0.0	0.4613228861585288	0.4470884658454647	2.0	1.454607925595387e-06	1.319303649398207e-06
606	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541223	OP-Strand-seq	Human	HG001	PAIRED	SRR16541223	28	28	0.0	0.4138263619955126	0.4078947368421053	2.0	6.500866123715394e-07	6.11130111255642e-07
607	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541224	OP-Strand-seq	Human	HG001	PAIRED	SRR16541224	2311370	2080172	0.012603	0.4317218090734033	0.4210526315789473	0.1113203290762615	0.05694226063787106	0.04743712653937162
608	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541225	OP-Strand-seq	Human	HG001	PAIRED	SRR16541225	1566244	1360646	0.023168	0.4260951069095193	0.4210526315789473	0.1770204763647958	0.0406306584904827	0.03370325624474574
609	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541226	OP-Strand-seq	Human	HG001	PAIRED	SRR16541226	1289986	1184092	0.01191	0.4390731531115203	0.4342105263157895	0.2298129719511029	0.03204446860115436	0.02767854326026336
610	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541227	OP-Strand-seq	Human	HG001	PAIRED	SRR16541227	104	104	0.0	0.4394817408989995	0.4319444444444445	1.96078431372549	2.584694283859234e-06	2.382259608417696e-06
611	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541228	OP-Strand-seq	Human	HG001	PAIRED	SRR16541228	395672	383442	0.008037	0.4452839671855105	0.4354838709677419	0.2258108195939944	0.009885142245152523	0.008795516735034271
612	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541229	OP-Strand-seq	Human	HG001	PAIRED	SRR16541229	916812	870006	0.005091	0.4280374757354308	0.4210526315789473	0.1364030288652407	0.02267765755986268	0.02018623905271101
613	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541230	OP-Strand-seq	Human	HG001	PAIRED	SRR16541230	574168	549834	0.006776000000000001	0.4313837368311473	0.4210526315789473	0.1606187863915995	0.01421728012566944	0.01294300323504316
614	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541231	OP-Strand-seq	Human	HG001	PAIRED	SRR16541231	134692	131294	0.012556	0.4444449950343799	0.4383561643835616	0.2734742349108533	0.003332874757344216	0.003060122553910773
615	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541232	OP-Strand-seq	Human	HG001	PAIRED	SRR16541232	530236	512280	0.008514	0.4276919049592247	0.4210526315789473	0.1588061840555478	0.01308197637886329	0.01188775022846753
616	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541233	OP-Strand-seq	Human	HG001	PAIRED	SRR16541233	229496	223270	0.113295	0.4339183571420473	0.4266666666666667	0.2787311297298819	0.005705705849014156	0.005358890728267239
617	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541234	OP-Strand-seq	Human	HG001	PAIRED	SRR16541234	656626	633460	0.009623	0.4383559665778757	0.4342105263157895	0.1531583732105216	0.01618679038737566	0.0145321610024525
618	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541235	OP-Strand-seq	Human	HG001	PAIRED	SRR16541235	1193452	1113822	0.009518	0.4205533625755707	0.4078947368421053	0.1294666338713034	0.02950334125075291	0.02608503558211334
619	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541236	OP-Strand-seq	Human	HG001	PAIRED	SRR16541236	1239510	1160910	0.009144	0.4287152238732391	0.4210526315789473	0.1270528640933919	0.03057739007346515	0.02701415161198652
620	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541237	OP-Strand-seq	Human	HG001	PAIRED	SRR16541237	280440	273820	0.205375	0.4568715211654594	0.4533333333333333	0.2918135377728376	0.006991524646573735	0.006413994865356458
621	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541238	OP-Strand-seq	Human	HG001	PAIRED	SRR16541238	5066	5020	0.025997	0.4532009502412126	0.4473684210526316	1.103187919463087	0.0001251905424208676	0.0001169185467999902
622	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541239	OP-Strand-seq	Human	HG001	PAIRED	SRR16541239	473568	458446	0.004961999999999999	0.4406577297615039	0.4342105263157895	0.1680404404662245	0.01164629053020724	0.01026614760866899
623	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541240	OP-Strand-seq	Human	HG001	PAIRED	SRR16541240	372296	362466	0.074949	0.4320677995488427	0.4210526315789473	0.2112490988162516	0.009190469221602032	0.008414475197623913
624	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541241	OP-Strand-seq	Human	HG001	PAIRED	SRR16541241	534774	517540	0.012548	0.4364052199110108	0.4342105263157895	0.1609395211804408	0.01317495163399082	0.01196287018869968
625	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541242	OP-Strand-seq	Human	HG001	PAIRED	SRR16541242	746286	707736	0.020762	0.4319015018266106	0.4210526315789473	0.2693150196541712	0.01817278933600509	0.01634192143568542
626	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541243	OP-Strand-seq	Human	HG001	PAIRED	SRR16541243	1057490	974470	0.095511	0.413893360732625	0.4078947368421053	0.1673394416112023	0.02617459309991976	0.02317723886060607
627	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541244	OP-Strand-seq	Human	HG001	PAIRED	SRR16541244	404314	392778	0.007467000000000001	0.4278299798080128	0.4210526315789473	0.1765049898057731	0.009992812796848322	0.009169402797971805
628	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541245	OP-Strand-seq	Human	HG001	PAIRED	SRR16541245	300204	290872	0.009148	0.4314283895089418	0.4210526315789473	0.1811518714190044	0.007221333916219055	0.006658222562151395
629	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541246	OP-Strand-seq	Human	HG001	PAIRED	SRR16541246	272754	266550	0.007334	0.4461119348625298	0.44	0.2152714546994877	0.006722295223884058	0.006162466998513123
630	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541247	OP-Strand-seq	Human	HG001	PAIRED	SRR16541247	106	106	0.0	0.4397309063905955	0.4422222222222222	1.96078431372549	2.614607311501799e-06	2.329737897091799e-06
631	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541248	OP-Strand-seq	Human	HG001	PAIRED	SRR16541248	923998	877026	0.015386	0.423176099968636	0.4189189189189189	0.1344346319512958	0.02279545019315645	0.02035229044306572
632	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541249	OP-Strand-seq	Human	HG001	PAIRED	SRR16541249	88	88	0.0	0.4423292319861035	0.4473684210526316	1.906976744186046	2.200694487145388e-06	2.048694567612824e-06
633	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541250	OP-Strand-seq	Human	HG001	PAIRED	SRR16541250	388998	377870	0.007634999999999999	0.4435849920634183	0.4342105263157895	0.1787572133478298	0.00957806623380285	0.008514262623058188
634	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541251	OP-Strand-seq	Human	HG001	PAIRED	SRR16541251	457270	444452	0.01138	0.4395398907905461	0.4342105263157895	0.1747699335626889	0.0112997811484289	0.010334542702896
635	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541252	OP-Strand-seq	Human	HG001	PAIRED	SRR16541252	30	30	0.0	0.417401880702915	0.4171929824561403	2.0	7.245213555751294e-07	6.7756485869436e-07
636	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541253	OP-Strand-seq	Human	HG001	PAIRED	SRR16541253	92	90	0.0	0.4410634076955944	0.4342105263157895	2.0	2.295650958615388e-06	2.076868465741285e-06
637	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541254	OP-Strand-seq	Human	HG001	PAIRED	SRR16541254	210	210	0.0	0.4420258363476336	0.4342105263157895	1.941176470588236	5.276171119884366e-06	5.021214733116931e-06
638	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541255	OP-Strand-seq	Human	HG001	PAIRED	SRR16541255	116	116	0.0	0.4139430854401533	0.3947368421052632	2.0	2.819476768263082e-06	2.586781239276158e-06
639	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541256	OP-Strand-seq	Human	HG001	PAIRED	SRR16541256	302914	295032	0.006078	0.4430562278495705	0.4342105263157895	0.1967153232391239	0.007435595368008295	0.006581698776575465
640	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541257	OP-Strand-seq	Human	HG001	PAIRED	SRR16541257	36	36	0.0	0.4633001969173278	0.451625386996904	2.0	9.182603834461552e-07	8.386082517002577e-07
641	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541258	OP-Strand-seq	Human	HG001	PAIRED	SRR16541258	42202	41488	0.003311	0.44208343355592	0.4342105263157895	0.4243389453460741	0.001047135445655601	0.0009763083527160652
642	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541259	OP-Strand-seq	Human	HG001	PAIRED	SRR16541259	850166	810316	0.012033	0.4336600001393409	0.4246575342465753	0.1425095250983739	0.0209910125397144	0.01875775146111384
643	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541260	OP-Strand-seq	Human	HG001	PAIRED	SRR16541260	66	66	0.0	0.4284407484467693	0.4407894736842105	2.0	1.656346949231284e-06	1.550260048871028e-06
644	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541261	OP-Strand-seq	Human	HG001	PAIRED	SRR16541261	120	120	0.0	0.4093561101647989	0.4078947368421053	2.0	2.890781078341286e-06	2.674085540884107e-06
645	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541262	OP-Strand-seq	Human	HG001	PAIRED	SRR16541262	178	178	0.0	0.4494384494774235	0.4422222222222222	1.976190476190476	4.341562919005648e-06	3.962432684931288e-06
646	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541263	OP-Strand-seq	Human	HG001	PAIRED	SRR16541263	72	72	0.0	0.4461203484341848	0.4451127819548872	1.942857142857143	1.744694728547695e-06	1.560694825955643e-06
647	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541264	OP-Strand-seq	Human	HG001	PAIRED	SRR16541264	1042170	985692	0.008561	0.4317098907010381	0.4210526315789473	0.135198474442416	0.02570762499930252	0.02275224152037858
648	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541265	OP-Strand-seq	Human	HG001	PAIRED	SRR16541265	34	34	0.0	0.4441770568893912	0.4671052631578947	2.0	8.274778228100012e-07	7.634778566910269e-07
649	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541266	OP-Strand-seq	Human	HG001	PAIRED	SRR16541266	52	52	0.0	0.4655822989912963	0.4503508771929825	2.0	1.189216761743335e-06	1.067825521658976e-06
650	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541267	OP-Strand-seq	Human	HG001	PAIRED	SRR16541267	575564	552930	0.004893	0.442459978919411	0.4342105263157895	0.1582448939108408	0.01415091772601851	0.01242631168248822
651	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541268	OP-Strand-seq	Human	HG001	PAIRED	SRR16541268	104	104	0.0	0.4175141019556893	0.4078947368421053	1.958333333333333	2.414607417380004e-06	2.293564003198464e-06
652	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541269	OP-Strand-seq	Human	HG001	PAIRED	SRR16541269	102	100	0.0	0.4389387416440947	0.4436842105263158	1.958333333333333	2.426781323978722e-06	2.206259701590516e-06
653	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541270	OP-Strand-seq	Human	HG001	PAIRED	SRR16541270	54	54	0.0	0.4495936947237859	0.4605263157894737	2.0	1.291825403075387e-06	1.209042838204104e-06
654	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541271	OP-Strand-seq	Human	HG001	PAIRED	SRR16541271	149120	145868	0.014241	0.4427770897186224	0.4342105263157895	0.2573926868044515	0.003684745527588629	0.003417484451683014
655	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541272	OP-Strand-seq	Human	HG001	PAIRED	SRR16541272	76	76	0.0	0.4264980133261636	0.3947368421052632	1.944444444444444	1.8431294590459e-06	1.60591219332231e-06
656	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541273	OP-Strand-seq	Human	HG001	PAIRED	SRR16541273	511664	483590	0.017246	0.4410611239238825	0.4342105263157895	0.1717037728610979	0.01189903335292912	0.01068696999458493
657	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541274	OP-Strand-seq	Human	HG001	PAIRED	SRR16541274	120	120	0.0	0.440948904855066	0.4342105263157895	1.963636363636364	2.767998534645645e-06	2.538781264686927e-06
658	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541275	OP-Strand-seq	Human	HG001	PAIRED	SRR16541275	84	84	0.0	0.4309937330571819	0.4342105263157895	2.0	1.95130331482308e-06	1.729738214726413e-06
659	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541276	OP-Strand-seq	Human	HG001	PAIRED	SRR16541276	99554	97670	0.149072	0.4408767726349296	0.4342105263157895	0.3454514091036505	0.002461824783687888	0.002306740344049112
660	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541277	OP-Strand-seq	Human	HG001	PAIRED	SRR16541277	455842	442518	0.068338	0.440202425640911	0.4342105263157895	0.2045968492864337	0.01127702046482604	0.01021753580831669
661	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541278	OP-Strand-seq	Human	HG001	PAIRED	SRR16541278	167562	164082	0.007951	0.4574507454532258	0.4533333333333333	0.343608636266807	0.004237184191654143	0.003929188528617412
662	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541279	OP-Strand-seq	Human	HG001	PAIRED	SRR16541279	983180	936070	0.015269	0.4321602262763294	0.4210526315789473	0.1364100506499742	0.02425962854846795	0.0215961687410891
663	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541280	OP-Strand-seq	Human	HG001	PAIRED	SRR16541280	492	488	0.2375	0.4344319451089189	0.4210526315789473	1.87012987012987	1.209773272600027e-05	1.130225488624976e-05
664	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541281	OP-Strand-seq	Human	HG001	PAIRED	SRR16541281	70	70	0.0	0.4311848348832504	0.4144736842105263	2.0	1.645216520341028e-06	1.492520949002823e-06
665	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541282	OP-Strand-seq	Human	HG001	PAIRED	SRR16541282	765168	721422	0.011655	0.4322455959296959	0.4210526315789473	0.2573202449869956	0.01908118676815086	0.01708922886615432
666	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541283	OP-Strand-seq	Human	HG001	PAIRED	SRR16541283	1040996	987870	0.007717	0.4289132945841578	0.4210526315789473	0.1316953086135077	0.02569357283282857	0.02276667664317153
667	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541284	OP-Strand-seq	Human	HG001	PAIRED	SRR16541284	308662	301054	0.006099	0.438118740851817	0.4342105263157895	0.1945779309094207	0.007654558730351865	0.007093893635858744
668	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541285	OP-Strand-seq	Human	HG001	PAIRED	SRR16541285	46	46	0.0	0.4183453438660294	0.4078947368421053	2.0	1.046955967489745e-06	9.516516701169245e-07
669	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541286	OP-Strand-seq	Human	HG001	PAIRED	SRR16541286	713180	683164	0.010709	0.4465795862100593	0.4444444444444444	0.1485247417912749	0.01753825088931553	0.01519451891267555
670	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541287	OP-Strand-seq	Human	HG001	PAIRED	SRR16541287	830	804	0.192707	0.42390947445127	0.4210526315789473	1.732984293193717	1.977251127173491e-05	1.702781707257823e-05
671	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541288	OP-Strand-seq	Human	HG001	PAIRED	SRR16541288	182	182	0.0	0.4286294284339923	0.4210526315789473	1.976470588235294	4.247302099341288e-06	3.900519674229237e-06
672	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541289	OP-Strand-seq	Human	HG001	PAIRED	SRR16541289	104	102	0.0	0.4334712295442766	0.4146079484425349	1.918367346938776	2.482781294332825e-06	2.264346627361542e-06
673	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541290	OP-Strand-seq	Human	HG001	PAIRED	SRR16541290	514	514	0.011905	0.4199588818044516	0.4078947368421053	1.838709677419355	1.246747166069848e-05	1.191999368965899e-05
674	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541291	OP-Strand-seq	Human	HG001	PAIRED	SRR16541291	1376118	1286344	0.044482	0.4268805957371013	0.4210526315789473	0.142083595917599	0.03403968284925312	0.02991087912196242
675	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541292	OP-Strand-seq	Human	HG001	PAIRED	SRR16541292	48	48	0.0	0.414889223836429	0.3973684210526316	2.0	1.235825432721284e-06	1.149912434724617e-06
676	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541293	OP-Strand-seq	Human	HG001	PAIRED	SRR16541293	1174040	1104894	0.014937	0.4327357699323089	0.4246575342465753	0.1556204077646478	0.02889960487471353	0.02550171902135084
