biosample,sample_name,library_ID,title,filename,LibraryStrategy,LibrarySource,LibrarySelection,LibraryLayout,Platform,InstrumentModel,DesignDescription,FileType
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0125,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0125.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0126,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0126.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0127,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0127.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0128,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0128.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0129,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0129.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0130,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0130.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0131,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0131.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0132,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0132.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0133,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0133.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0134,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0134.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0135,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0135.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0136,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0136.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0137,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0137.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0138,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0138.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0139,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0139.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0140,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0140.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0141,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0141.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0142,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0142.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0143,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0143.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0144,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0144.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0145,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0145.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0146,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0146.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0147,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0147.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0148,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0148.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0149,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0149.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0150,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0150.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0151,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0151.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0152,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0152.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0153,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0153.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0154,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0154.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0155,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0155.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0156,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0156.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0157,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0157.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0158,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0158.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0159,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0159.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0160,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0160.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0161,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0161.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0162,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0162.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0163,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0163.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0164,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0164.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0165,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0165.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0166,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0166.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0167,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0167.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0168,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0168.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0169,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0169.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0170,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0170.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0171,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0171.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0172,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0172.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0173,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0173.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0174,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0174.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0175,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0175.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0176,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0176.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0177,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0177.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0178,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0178.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0179,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0179.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0180,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0180.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0181,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0181.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0182,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0182.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0183,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0183.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0184,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0184.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0185,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0185.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0186,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0186.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0187,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0187.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0188,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0188.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0189,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0189.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0190,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0190.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0191,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0191.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0192,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0192.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0193,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0193.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0194,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0194.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0195,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0195.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0196,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0196.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0197,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0197.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0198,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0198.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0199,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0199.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0200,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0200.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0201,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0201.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0202,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0202.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0203,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0203.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0204,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0204.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0205,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0205.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0206,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0206.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0207,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0207.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0208,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0208.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0209,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0209.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0210,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0210.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0211,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0211.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0212,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0212.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0213,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0213.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0214,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0214.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0215,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0215.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0216,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0216.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0217,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0217.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0218,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0218.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
